customer_id,city,state_province,country,customer_region_id,yearly_income,gender,total_children,num_children_at_home,education,date_accnt_opened,member_card,occupation,houseowner,num_cars_owned
2340,Bellingham,WA,USA,78,$10K - $30K,F,1,0,Partial High School,13/06/93,Normal,Skilled Manual,N,1
2341,Acapulco,Guerrero,Mexico,28,$30K - $50K,M,5,4,Partial College,18/06/91,Golden,Skilled Manual,Y,2
2342,Woodland Hills,CA,USA,62,$10K - $30K,M,1,1,High School Degree,24/05/92,Normal,Skilled Manual,Y,1
2343,Edmonds,WA,USA,83,$10K - $30K,F,4,0,Partial High School,26/02/91,Normal,Manual,Y,1
2344,Arcadia,CA,USA,51,$30K - $50K,M,1,0,Bachelors Degree,03/07/91,Bronze,Professional,N,3
2345,Richmond,CA,USA,35,$10K - $30K,M,1,0,Partial High School,26/09/93,Normal,Skilled Manual,Y,0
2346,Burien,WA,USA,74,$50K - $70K,F,3,0,Partial College,10/07/92,Bronze,Clerical,N,2
2347,Issaquah,WA,USA,21,$30K - $50K,F,4,0,Partial College,06/08/91,Bronze,Clerical,Y,1
2348,Langley,BC,Canada,94,$50K - $70K,F,3,0,Bachelors Degree,21/06/91,Bronze,Professional,N,3
2349,Guadalajara,Jalisco,Mexico,4,$110K - $130K,F,2,0,High School Degree,08/11/93,Bronze,Professional,Y,4
2350,Bellingham,WA,USA,78,$10K - $30K,M,3,3,Partial High School,24/06/91,Normal,Skilled Manual,Y,1
2351,Tlaxiaco,Oaxaca,Mexico,30,$30K - $50K,F,3,3,High School Degree,19/11/91,Golden,Skilled Manual,Y,3
2352,Beaverton,OR,USA,67,$90K - $110K,F,3,1,Partial High School,06/12/93,Bronze,Professional,Y,3
2353,Richmond,BC,Canada,90,$50K - $70K,M,1,0,Bachelors Degree,22/10/91,Bronze,Management,Y,2
2354,Richmond,BC,Canada,90,$50K - $70K,F,2,0,Bachelors Degree,04/12/91,Bronze,Management,Y,1
2355,Bremerton,WA,USA,76,$30K - $50K,M,2,2,Partial College,07/07/92,Bronze,Professional,N,1
2356,San Jose,CA,USA,39,$50K - $70K,M,4,0,Partial College,19/06/93,Bronze,Clerical,N,3
2357,N. Vancouver,BC,Canada,97,$10K - $30K,M,0,0,Partial High School,10/10/92,Normal,Manual,N,1
2358,Langford,BC,Canada,102,$70K - $90K,F,1,1,Bachelors Degree,25/09/91,Bronze,Professional,N,1
2359,Imperial Beach,CA,USA,14,$10K - $30K,M,2,1,Partial High School,24/03/92,Normal,Skilled Manual,Y,1
2360,La Mesa,CA,USA,11,$30K - $50K,M,3,0,Partial College,25/04/91,Bronze,Professional,N,4
2361,Coronado,CA,USA,8,$10K - $30K,M,3,0,Partial High School,02/05/91,Normal,Manual,N,1
2362,Long Beach,CA,USA,48,$50K - $70K,F,3,2,Bachelors Degree,11/10/92,Bronze,Professional,N,4
2363,Cliffside,BC,Canada,103,$30K - $50K,M,5,5,High School Degree,06/02/93,Golden,Manual,Y,2
2364,Shawnee,BC,Canada,105,$30K - $50K,M,2,2,High School Degree,18/08/91,Bronze,Skilled Manual,Y,3
2365,Langley,BC,Canada,94,$30K - $50K,M,1,0,High School Degree,13/01/91,Bronze,Manual,N,1
2366,West Covina,CA,USA,60,$10K - $30K,F,4,3,Bachelors Degree,24/10/91,Normal,Professional,Y,2
2367,Palo Alto,CA,USA,41,$30K - $50K,M,1,0,Partial High School,16/11/92,Normal,Manual,Y,3
2368,Port Orchard,WA,USA,77,$10K - $30K,F,1,0,Partial High School,27/08/92,Normal,Manual,N,2
2369,Sooke,BC,Canada,101,$50K - $70K,M,3,3,Bachelors Degree,24/06/93,Bronze,Professional,Y,3
2370,Royal Oak,BC,Canada,100,$90K - $110K,M,2,0,Partial High School,04/04/91,Bronze,Professional,Y,2
2371,Spokane,WA,USA,87,$10K - $30K,M,1,0,Partial High School,04/07/94,Normal,Skilled Manual,N,1
2372,Issaquah,WA,USA,21,$70K - $90K,M,3,2,Bachelors Degree,15/06/92,Bronze,Professional,Y,2
2373,Corvallis,OR,USA,70,$30K - $50K,F,4,1,Bachelors Degree,14/09/94,Bronze,Professional,Y,4
2374,Lynnwood,WA,USA,75,$30K - $50K,F,3,0,High School Degree,15/02/90,Bronze,Manual,Y,2
2375,Ladner,BC,Canada,96,$30K - $50K,F,2,2,Partial College,07/06/93,Bronze,Clerical,Y,3
2376,Lake Oswego,OR,USA,64,$30K - $50K,M,2,0,Partial College,17/06/90,Silver,Skilled Manual,Y,3
2377,Long Beach,CA,USA,48,$30K - $50K,M,0,0,High School Degree,08/01/92,Bronze,Manual,Y,3
2378,Spokane,WA,USA,87,$70K - $90K,F,4,0,Bachelors Degree,24/06/91,Bronze,Professional,Y,2
2379,Fremont,CA,USA,34,$70K - $90K,F,5,1,Bachelors Degree,17/05/90,Bronze,Professional,Y,3
2380,Berkeley,CA,USA,36,$50K - $70K,F,2,2,Bachelors Degree,26/08/94,Bronze,Professional,Y,4
2381,Glendale,CA,USA,54,$30K - $50K,M,3,1,Partial College,18/08/92,Bronze,Manual,N,2
2382,Ballard,WA,USA,20,$30K - $50K,F,5,0,Partial College,26/03/93,Bronze,Professional,N,3
2383,Sedro Woolley,WA,USA,80,$70K - $90K,M,1,1,Bachelors Degree,27/03/93,Bronze,Professional,Y,4
2384,National City,CA,USA,9,$10K - $30K,F,5,5,Partial High School,08/08/91,Normal,Skilled Manual,Y,1
2385,Pomona,CA,USA,61,$30K - $50K,F,1,0,Partial College,03/02/94,Normal,Skilled Manual,Y,2
2386,Redwood City,CA,USA,45,$30K - $50K,M,3,1,Partial College,18/11/90,Bronze,Professional,Y,4
2387,West Covina,CA,USA,60,$30K - $50K,F,2,2,High School Degree,15/10/91,Bronze,Skilled Manual,Y,4
2388,Langford,BC,Canada,102,$30K - $50K,F,3,0,High School Degree,22/05/91,Bronze,Manual,N,1
2389,San Gabriel,CA,USA,52,$10K - $30K,M,2,0,Partial High School,19/05/90,Normal,Skilled Manual,Y,2
2390,Puyallup,WA,USA,86,$30K - $50K,F,3,3,Partial College,28/09/93,Golden,Professional,Y,4
2391,Tixapan,DF,Mexico,107,$30K - $50K,F,3,2,High School Degree,19/09/93,Bronze,Skilled Manual,Y,3
2392,Lynnwood,WA,USA,75,$30K - $50K,F,2,0,High School Degree,10/09/92,Bronze,Skilled Manual,N,4
2393,Newport Beach,CA,USA,59,$50K - $70K,F,3,3,Bachelors Degree,09/03/92,Normal,Management,N,3
2394,Port Hammond,BC,Canada,98,$30K - $50K,F,2,0,Bachelors Degree,12/01/93,Bronze,Professional,N,2
2395,Redwood City,CA,USA,45,$10K - $30K,M,1,0,Partial High School,13/11/91,Normal,Skilled Manual,Y,1
2396,Beverly Hills,CA,USA,47,$50K - $70K,F,1,0,Bachelors Degree,19/10/92,Bronze,Professional,N,2
2397,Milwaukie,OR,USA,65,$30K - $50K,F,2,0,Bachelors Degree,20/10/93,Bronze,Management,Y,3
2398,Lebanon,OR,USA,72,$50K - $70K,F,4,0,Bachelors Degree,27/06/92,Golden,Professional,N,2
2399,Burbank,CA,USA,53,$10K - $30K,M,5,2,Partial High School,25/04/94,Normal,Skilled Manual,Y,0
2400,Richmond,BC,Canada,90,$30K - $50K,F,3,2,High School Degree,01/10/93,Bronze,Manual,Y,1
2401,Vancouver,BC,Canada,5,$30K - $50K,M,4,0,Partial College,04/04/91,Bronze,Clerical,N,3
2402,Vancouver,BC,Canada,5,$10K - $30K,F,1,0,Partial High School,16/09/93,Normal,Manual,N,0
2403,Royal Oak,BC,Canada,100,$30K - $50K,F,3,0,High School Degree,10/05/91,Silver,Manual,N,2
2404,Woodland Hills,CA,USA,62,$50K - $70K,F,2,1,Bachelors Degree,16/08/93,Bronze,Management,Y,2
2405,Lemon Grove,CA,USA,12,$50K - $70K,F,4,0,Bachelors Degree,09/04/91,Normal,Professional,Y,1
2406,Grossmont,CA,USA,17,$30K - $50K,F,1,0,High School Degree,26/07/92,Bronze,Manual,N,1
2407,Mill Valley,CA,USA,38,$50K - $70K,F,3,2,Bachelors Degree,17/01/90,Bronze,Management,N,2
2408,Richmond,CA,USA,35,$70K - $90K,M,0,0,Bachelors Degree,06/09/91,Golden,Professional,Y,2
2409,Seattle,WA,USA,18,$70K - $90K,M,1,1,Bachelors Degree,14/10/93,Bronze,Management,Y,1
2410,Royal Oak,BC,Canada,100,$10K - $30K,F,3,0,Partial High School,25/08/92,Normal,Skilled Manual,N,0
2411,Beverly Hills,CA,USA,47,$10K - $30K,F,0,0,Partial High School,23/03/92,Normal,Skilled Manual,Y,1
2412,Santa Monica,CA,USA,49,$70K - $90K,M,5,0,Bachelors Degree,27/10/91,Bronze,Professional,Y,4
2413,Mill Valley,CA,USA,38,$30K - $50K,M,0,0,High School Degree,25/06/93,Bronze,Skilled Manual,Y,2
2414,Guadalajara,Jalisco,Mexico,4,$30K - $50K,F,5,0,High School Degree,14/02/91,Silver,Manual,N,2
2415,Haney,BC,Canada,93,$90K - $110K,M,4,0,High School Degree,09/07/91,Bronze,Management,Y,2
2416,Sooke,BC,Canada,101,$30K - $50K,M,1,1,High School Degree,23/07/93,Bronze,Manual,N,3
2417,Redwood City,CA,USA,45,$110K - $130K,M,4,2,Partial High School,12/06/92,Bronze,Professional,Y,2
2418,San Carlos,CA,USA,44,$30K - $50K,F,5,0,High School Degree,08/10/91,Bronze,Manual,N,2
2419,Daly City,CA,USA,31,$130K - $150K,M,1,1,Partial High School,10/05/91,Bronze,Professional,Y,3
2420,Renton,WA,USA,73,$70K - $90K,F,0,0,High School Degree,13/04/91,Bronze,Professional,Y,1
2421,Arcadia,CA,USA,51,$30K - $50K,F,1,0,Partial High School,15/11/91,Golden,Skilled Manual,N,3
2422,Lebanon,OR,USA,72,$30K - $50K,F,1,0,High School Degree,02/11/90,Bronze,Manual,N,2
2423,Burnaby,BC,Canada,92,$10K - $30K,M,2,0,Partial High School,17/01/90,Normal,Skilled Manual,Y,0
2424,West Covina,CA,USA,60,$90K - $110K,F,3,0,Partial High School,03/05/93,Silver,Professional,Y,4
2425,San Carlos,CA,USA,44,$30K - $50K,M,3,0,Bachelors Degree,23/04/93,Bronze,Professional,N,4
2426,Tacoma,WA,USA,84,$90K - $110K,M,2,0,Partial High School,15/01/91,Bronze,Management,Y,1
2427,Tlaxiaco,Oaxaca,Mexico,30,$90K - $110K,M,1,0,High School Degree,21/03/93,Bronze,Management,Y,2
2428,La Jolla,CA,USA,33,$30K - $50K,M,3,0,Partial High School,06/09/91,Normal,Manual,N,4
2429,Arcadia,CA,USA,51,$10K - $30K,M,0,0,Partial High School,28/02/91,Normal,Skilled Manual,Y,0
2430,El Cajon,CA,USA,16,$70K - $90K,F,0,0,Bachelors Degree,03/02/91,Bronze,Professional,Y,4
2431,Port Orchard,WA,USA,77,$10K - $30K,F,4,0,Partial High School,06/07/93,Normal,Skilled Manual,Y,1
2432,Vancouver,BC,Canada,5,$50K - $70K,M,4,0,Bachelors Degree,17/04/93,Bronze,Professional,Y,1
2433,La Cruz,Sinaloa,Mexico,29,$30K - $50K,M,1,1,High School Degree,14/02/94,Bronze,Skilled Manual,Y,3
2434,Acapulco,Guerrero,Mexico,28,$10K - $30K,F,5,0,Partial High School,21/11/92,Normal,Manual,Y,2
2435,Torrance,CA,USA,57,$50K - $70K,F,5,4,Bachelors Degree,08/05/93,Golden,Professional,N,4
2436,Ballard,WA,USA,20,$30K - $50K,M,2,0,Partial College,18/04/91,Bronze,Manual,N,3
2437,Port Orchard,WA,USA,77,$110K - $130K,F,3,3,High School Degree,07/05/92,Golden,Management,Y,3
2438,Los Angeles,CA,USA,3,$10K - $30K,F,1,1,Partial High School,18/11/93,Normal,Skilled Manual,Y,2
2439,Orizaba,Veracruz,Mexico,24,$10K - $30K,F,2,0,Partial High School,15/01/92,Normal,Manual,N,2
2440,Royal Oak,BC,Canada,100,$110K - $130K,F,0,0,Bachelors Degree,24/02/93,Bronze,Management,Y,2
2441,Tacoma,WA,USA,84,$30K - $50K,M,5,4,High School Degree,26/11/91,Golden,Manual,Y,3
2442,Spring Valley,CA,USA,15,$10K - $30K,M,2,0,Partial High School,07/02/92,Normal,Manual,N,2
2443,Corvallis,OR,USA,70,$30K - $50K,F,4,0,High School Degree,11/04/92,Bronze,Skilled Manual,N,1
2444,Lebanon,OR,USA,72,$70K - $90K,F,0,0,Bachelors Degree,20/07/91,Silver,Professional,Y,2
2445,Woodland Hills,CA,USA,62,$50K - $70K,M,2,2,Bachelors Degree,12/07/94,Bronze,Professional,N,3
2446,Camacho,Zacatecas,Mexico,27,$10K - $30K,M,0,0,Partial High School,23/07/91,Normal,Manual,Y,1
2447,Altadena,CA,USA,50,$90K - $110K,M,3,0,Partial High School,23/07/91,Bronze,Professional,N,2
2448,Spokane,WA,USA,87,$10K - $30K,F,1,0,Partial High School,05/12/93,Normal,Manual,Y,1
2449,Mexico City,Mexico,Mexico,2,$30K - $50K,M,1,0,Partial High School,26/06/92,Golden,Skilled Manual,N,3
2450,Mexico City,Mexico,Mexico,2,$30K - $50K,F,0,0,Partial High School,14/04/93,Bronze,Skilled Manual,N,2
2451,Ladner,BC,Canada,96,$90K - $110K,M,2,0,Graduate Degree,18/08/94,Golden,Professional,N,3
2452,Newport Beach,CA,USA,59,$70K - $90K,F,0,0,Bachelors Degree,26/03/90,Bronze,Management,Y,2
2453,National City,CA,USA,9,$110K - $130K,F,4,1,Graduate Degree,23/03/94,Silver,Management,Y,2
2454,Imperial Beach,CA,USA,14,$10K - $30K,F,2,0,Partial High School,05/07/92,Normal,Manual,N,0
2455,Fremont,CA,USA,34,$30K - $50K,M,1,1,Partial College,25/04/93,Silver,Clerical,Y,4
2456,Los Angeles,CA,USA,3,$70K - $90K,M,5,4,High School Degree,05/02/92,Golden,Professional,Y,4
2457,Langley,BC,Canada,94,$110K - $130K,F,2,0,Partial High School,04/07/92,Bronze,Professional,Y,2
2458,Glendale,CA,USA,54,$90K - $110K,M,4,0,Partial High School,18/08/93,Bronze,Management,Y,4
2459,Everett,WA,USA,81,$110K - $130K,F,4,0,Bachelors Degree,19/07/91,Bronze,Professional,Y,3
2460,Grossmont,CA,USA,17,$30K - $50K,M,5,0,High School Degree,14/09/93,Bronze,Manual,Y,2
2461,Richmond,CA,USA,35,$30K - $50K,F,1,1,High School Degree,15/09/94,Bronze,Skilled Manual,Y,3
2462,Santa Fe,DF,Mexico,109,$90K - $110K,F,3,2,High School Degree,23/05/93,Normal,Management,Y,2
2463,Richmond,BC,Canada,90,$10K - $30K,M,4,2,Partial High School,20/02/91,Golden,Skilled Manual,Y,1
2464,Port Hammond,BC,Canada,98,$50K - $70K,F,1,0,Bachelors Degree,26/03/91,Bronze,Professional,N,3
2465,Novato,CA,USA,42,$10K - $30K,F,1,1,Partial High School,02/08/92,Normal,Skilled Manual,N,1
2466,Chula Vista,CA,USA,13,$70K - $90K,F,3,0,Graduate Degree,03/10/94,Silver,Management,Y,2
2467,Acapulco,Guerrero,Mexico,28,$70K - $90K,F,4,2,Bachelors Degree,08/09/93,Bronze,Management,N,3
2468,Corvallis,OR,USA,70,$130K - $150K,F,4,0,High School Degree,13/12/91,Bronze,Professional,Y,4
2469,Ballard,WA,USA,20,$70K - $90K,F,1,0,Partial High School,07/08/92,Normal,Professional,N,3
2470,Burbank,CA,USA,53,$30K - $50K,F,5,2,Partial College,05/05/90,Bronze,Manual,Y,4
2471,Burien,WA,USA,74,$10K - $30K,M,2,0,Partial High School,23/10/92,Normal,Manual,Y,0
2472,Lakewood,CA,USA,56,$10K - $30K,M,4,1,Partial High School,11/07/94,Normal,Manual,N,2
2473,Santa Cruz,CA,USA,40,$10K - $30K,M,1,0,Partial High School,07/09/92,Normal,Skilled Manual,N,1
2474,Anacortes,WA,USA,79,$130K - $150K,F,1,1,Bachelors Degree,18/06/91,Bronze,Management,Y,2
2475,Merida,Yucatan,Mexico,26,$30K - $50K,F,5,0,Partial College,05/10/93,Bronze,Manual,N,4
2476,Acapulco,Guerrero,Mexico,28,$10K - $30K,F,4,0,Partial High School,20/08/93,Normal,Manual,Y,1
2477,Concord,CA,USA,46,$150K +,F,3,1,High School Degree,18/05/92,Golden,Professional,Y,1
2478,La Mesa,CA,USA,11,$110K - $130K,F,4,0,Bachelors Degree,23/08/93,Bronze,Management,Y,3
2479,Lebanon,OR,USA,72,$50K - $70K,M,4,0,Partial High School,04/05/92,Bronze,Skilled Manual,N,4
2480,Santa Anita,DF,Mexico,108,$30K - $50K,M,0,0,High School Degree,07/02/93,Bronze,Skilled Manual,Y,3
2481,Orizaba,Veracruz,Mexico,24,$50K - $70K,F,3,0,Bachelors Degree,07/04/92,Bronze,Professional,N,3
2482,Salem,OR,USA,23,$30K - $50K,F,4,4,Partial High School,17/06/93,Golden,Skilled Manual,N,2
2483,Lincoln Acres,CA,USA,10,$90K - $110K,F,4,0,High School Degree,08/09/93,Bronze,Professional,Y,3
2484,San Carlos,CA,USA,44,$50K - $70K,M,2,1,Bachelors Degree,22/11/93,Bronze,Professional,Y,2
2485,Sooke,BC,Canada,101,$50K - $70K,M,4,0,Bachelors Degree,24/07/93,Bronze,Professional,N,4
2486,San Andres,DF,Mexico,106,$130K - $150K,M,4,0,High School Degree,27/03/91,Bronze,Professional,Y,3
2487,Redmond,WA,USA,19,$30K - $50K,F,2,1,High School Degree,26/08/92,Bronze,Skilled Manual,Y,3
2488,El Cajon,CA,USA,16,$150K +,M,4,4,High School Degree,19/06/92,Golden,Professional,Y,3
2489,Santa Anita,DF,Mexico,108,$30K - $50K,M,4,3,High School Degree,12/05/92,Golden,Skilled Manual,Y,3
2490,San Jose,CA,USA,39,$10K - $30K,F,3,3,Partial High School,21/10/93,Normal,Manual,Y,1
2491,Langley,BC,Canada,94,$10K - $30K,M,5,2,Partial High School,16/02/90,Normal,Skilled Manual,N,1
2492,Ladner,BC,Canada,96,$30K - $50K,M,4,0,High School Degree,01/08/92,Silver,Manual,N,4
2493,Olympia,WA,USA,85,$110K - $130K,F,1,0,Bachelors Degree,23/12/92,Bronze,Management,Y,1
2494,Arcadia,CA,USA,51,$50K - $70K,F,1,1,Bachelors Degree,09/04/92,Bronze,Professional,Y,4
2495,Colma,CA,USA,32,$30K - $50K,F,4,3,High School Degree,12/08/90,Bronze,Manual,Y,2
2496,Oregon City,OR,USA,68,$50K - $70K,M,2,0,Partial College,02/10/93,Bronze,Clerical,Y,1
2497,Shawnee,BC,Canada,105,$30K - $50K,F,4,1,High School Degree,26/08/94,Bronze,Manual,N,4
2498,Shawnee,BC,Canada,105,$110K - $130K,F,4,4,Bachelors Degree,17/09/93,Silver,Management,Y,3
2499,Burnaby,BC,Canada,92,$30K - $50K,M,3,2,Partial College,06/09/90,Bronze,Skilled Manual,Y,3
2500,Merida,Yucatan,Mexico,26,$30K - $50K,F,0,0,High School Degree,24/02/94,Bronze,Skilled Manual,Y,2
2501,Guadalajara,Jalisco,Mexico,4,$30K - $50K,F,2,0,High School Degree,23/05/91,Bronze,Manual,N,4
2502,National City,CA,USA,9,$10K - $30K,F,1,1,Partial High School,08/01/92,Normal,Skilled Manual,Y,1
2503,Tlaxiaco,Oaxaca,Mexico,30,$150K +,F,1,1,Bachelors Degree,04/02/91,Golden,Professional,N,4
2504,San Andres,DF,Mexico,106,$50K - $70K,F,1,1,Bachelors Degree,14/03/92,Bronze,Professional,Y,4
2505,Richmond,BC,Canada,90,$30K - $50K,M,4,4,High School Degree,15/12/90,Golden,Skilled Manual,Y,4
2506,Issaquah,WA,USA,21,$90K - $110K,M,3,3,Bachelors Degree,21/03/93,Golden,Management,N,2
2507,Bremerton,WA,USA,76,$10K - $30K,F,4,0,Partial High School,14/02/92,Normal,Skilled Manual,N,2
2508,Bellingham,WA,USA,78,$30K - $50K,F,0,0,High School Degree,23/04/92,Bronze,Manual,N,3
2509,West Covina,CA,USA,60,$30K - $50K,F,3,0,High School Degree,02/08/93,Bronze,Skilled Manual,Y,2
2510,Hidalgo,Zacatecas,Mexico,25,$10K - $30K,M,1,0,Partial High School,12/07/90,Normal,Skilled Manual,N,1
2511,Puyallup,WA,USA,86,$30K - $50K,M,2,0,Partial College,02/05/94,Bronze,Management,N,1
2512,Imperial Beach,CA,USA,14,$10K - $30K,F,2,2,Partial High School,21/01/92,Normal,Skilled Manual,Y,2
2513,W. Linn,OR,USA,66,$30K - $50K,M,2,0,Partial High School,16/07/91,Bronze,Skilled Manual,N,1
2514,Oakland,CA,USA,37,$10K - $30K,F,0,0,Partial High School,20/02/91,Normal,Manual,N,1
2515,Burbank,CA,USA,53,$30K - $50K,M,2,2,Partial College,17/12/91,Bronze,Management,Y,2
2516,Newton,BC,Canada,95,$110K - $130K,M,5,1,Partial High School,22/02/91,Normal,Professional,Y,2
2517,San Carlos,CA,USA,44,$50K - $70K,F,4,0,Bachelors Degree,19/02/91,Bronze,Professional,N,4
2518,Bellingham,WA,USA,78,$50K - $70K,M,1,0,Bachelors Degree,28/05/93,Bronze,Management,N,2
2519,Oak Bay,BC,Canada,99,$130K - $150K,M,1,1,High School Degree,21/03/94,Bronze,Professional,Y,3
2520,Beaverton,OR,USA,67,$30K - $50K,M,3,0,High School Degree,01/11/93,Bronze,Manual,Y,3
2521,Arcadia,CA,USA,51,$30K - $50K,M,1,0,High School Degree,27/05/93,Bronze,Skilled Manual,Y,2
2522,Cliffside,BC,Canada,103,$110K - $130K,M,3,0,Partial High School,14/07/90,Silver,Management,Y,1
2523,Altadena,CA,USA,50,$90K - $110K,M,3,0,High School Degree,04/03/91,Normal,Management,Y,2
2524,Burbank,CA,USA,53,$30K - $50K,F,3,0,High School Degree,21/05/93,Bronze,Skilled Manual,Y,3
2525,Albany,OR,USA,71,$70K - $90K,M,0,0,Bachelors Degree,21/06/92,Bronze,Professional,N,2
2526,San Diego,CA,USA,7,$30K - $50K,F,3,0,High School Degree,12/05/92,Bronze,Skilled Manual,Y,2
2527,N. Vancouver,BC,Canada,97,$30K - $50K,M,4,3,High School Degree,26/11/93,Golden,Skilled Manual,Y,4
2528,Hidalgo,Zacatecas,Mexico,25,$30K - $50K,M,1,0,Partial College,16/04/94,Bronze,Professional,N,2
2529,Long Beach,CA,USA,48,$70K - $90K,F,1,0,Bachelors Degree,07/06/90,Bronze,Professional,N,4
2530,Long Beach,CA,USA,48,$10K - $30K,F,3,1,Partial High School,20/11/93,Normal,Manual,Y,1
2531,Richmond,CA,USA,35,$10K - $30K,F,3,0,Partial High School,14/07/91,Normal,Skilled Manual,Y,1
2532,Shawnee,BC,Canada,105,$30K - $50K,F,4,0,High School Degree,03/01/94,Normal,Skilled Manual,Y,2
2533,Bellflower,CA,USA,55,$50K - $70K,M,1,1,Bachelors Degree,24/09/91,Silver,Professional,Y,4
2534,Metchosin,BC,Canada,104,$50K - $70K,F,4,0,Bachelors Degree,17/12/91,Bronze,Management,N,2
2535,Grossmont,CA,USA,17,$30K - $50K,M,2,0,Partial College,18/09/93,Bronze,Manual,Y,1
2536,Imperial Beach,CA,USA,14,$10K - $30K,F,4,0,Partial High School,23/02/90,Normal,Skilled Manual,N,1
2537,Shawnee,BC,Canada,105,$30K - $50K,F,5,0,High School Degree,19/04/92,Bronze,Manual,Y,3
2538,Oakland,CA,USA,37,$30K - $50K,M,1,0,Partial College,03/02/91,Bronze,Clerical,Y,2
2539,Burnaby,BC,Canada,92,$30K - $50K,M,4,4,Partial High School,28/08/91,Golden,Manual,Y,4
2540,Langley,BC,Canada,94,$10K - $30K,F,3,0,Partial High School,16/07/90,Normal,Manual,N,2
2541,Edmonds,WA,USA,83,$50K - $70K,F,2,2,Partial College,13/03/93,Bronze,Skilled Manual,N,3
2542,Santa Monica,CA,USA,49,$10K - $30K,M,4,1,Partial High School,18/07/90,Normal,Skilled Manual,N,0
2543,Tlaxiaco,Oaxaca,Mexico,30,$30K - $50K,F,3,0,High School Degree,24/11/90,Bronze,Manual,N,3
2544,Oakland,CA,USA,37,$90K - $110K,F,4,4,Graduate Degree,11/11/92,Golden,Professional,Y,3
2545,Richmond,BC,Canada,90,$10K - $30K,F,1,0,Partial High School,11/02/92,Normal,Skilled Manual,N,1
2546,Cliffside,BC,Canada,103,$30K - $50K,F,3,3,High School Degree,21/04/92,Golden,Manual,Y,3
2547,Yakima,WA,USA,89,$70K - $90K,F,3,2,Graduate Degree,12/07/92,Bronze,Professional,Y,2
2548,Salem,OR,USA,23,$70K - $90K,M,1,0,Bachelors Degree,26/09/92,Bronze,Professional,Y,2
2549,Mexico City,Mexico,Mexico,2,$70K - $90K,M,3,0,Bachelors Degree,17/02/91,Bronze,Professional,N,2
2550,San Diego,CA,USA,7,$110K - $130K,M,3,1,High School Degree,04/01/91,Bronze,Management,Y,3
2551,Camacho,Zacatecas,Mexico,27,$70K - $90K,F,4,4,High School Degree,03/06/91,Golden,Professional,N,2
2552,Metchosin,BC,Canada,104,$30K - $50K,F,4,0,High School Degree,13/05/90,Bronze,Skilled Manual,N,2
2553,Spokane,WA,USA,87,$50K - $70K,M,2,1,Bachelors Degree,06/03/94,Bronze,Professional,Y,3
2554,Redmond,WA,USA,19,$50K - $70K,F,0,0,Partial College,15/09/91,Silver,Management,N,4
2555,Burien,WA,USA,74,$50K - $70K,M,4,4,Partial College,10/11/92,Golden,Skilled Manual,Y,2
2556,Bremerton,WA,USA,76,$110K - $130K,M,2,0,Partial High School,22/06/94,Bronze,Professional,Y,3
2557,Langley,BC,Canada,94,$10K - $30K,F,0,0,Partial High School,17/10/90,Normal,Manual,N,2
2558,Newport Beach,CA,USA,59,$110K - $130K,F,0,0,Graduate Degree,03/02/90,Bronze,Professional,Y,4
2559,Edmonds,WA,USA,83,$110K - $130K,F,3,0,Graduate Degree,22/04/91,Silver,Management,Y,2
2560,La Mesa,CA,USA,11,$30K - $50K,M,3,0,High School Degree,07/12/92,Bronze,Manual,Y,3
2561,Richmond,CA,USA,35,$30K - $50K,M,3,3,Partial College,03/06/93,Golden,Skilled Manual,Y,3
2562,Fremont,CA,USA,34,$130K - $150K,M,2,0,High School Degree,10/04/91,Bronze,Management,N,1
2563,Issaquah,WA,USA,21,$30K - $50K,M,2,0,Partial College,10/07/93,Normal,Management,Y,3
2564,Westminster,BC,Canada,91,$70K - $90K,M,4,4,Bachelors Degree,20/06/92,Golden,Professional,Y,4
2565,Palo Alto,CA,USA,41,$30K - $50K,M,4,0,High School Degree,19/09/94,Bronze,Skilled Manual,N,3
2566,Lynnwood,WA,USA,75,$50K - $70K,F,3,2,Partial High School,04/05/90,Silver,Manual,N,2
2567,Newton,BC,Canada,95,$10K - $30K,F,3,0,Partial College,27/06/93,Normal,Professional,N,2
2568,Lake Oswego,OR,USA,64,$50K - $70K,M,2,2,Bachelors Degree,10/07/90,Bronze,Management,Y,3
2569,Beverly Hills,CA,USA,47,$10K - $30K,M,1,1,Partial High School,25/08/91,Normal,Skilled Manual,Y,2
2570,Spokane,WA,USA,87,$70K - $90K,M,2,1,Graduate Degree,14/01/91,Bronze,Management,Y,4
2571,Beverly Hills,CA,USA,47,$130K - $150K,F,2,1,High School Degree,07/12/94,Bronze,Professional,Y,3
2572,Altadena,CA,USA,50,$30K - $50K,M,5,0,Partial College,16/03/93,Silver,Management,N,3
2573,San Jose,CA,USA,39,$50K - $70K,F,2,0,Bachelors Degree,20/06/92,Golden,Management,Y,1
2574,Guadalajara,Jalisco,Mexico,4,$50K - $70K,M,0,0,Bachelors Degree,03/06/90,Bronze,Management,Y,1
2575,Langley,BC,Canada,94,$110K - $130K,M,1,0,Bachelors Degree,20/04/93,Silver,Professional,Y,3
2576,Portland,OR,USA,22,$30K - $50K,F,5,3,Partial High School,01/08/91,Golden,Manual,N,4
2577,Concord,CA,USA,46,$30K - $50K,F,1,0,Partial High School,07/06/91,Silver,Skilled Manual,N,2
